2020-10-27 21:48:46,149: INFO: running train_word2vec_model.py data/wiki.zh.text wiki.zh.text.model wiki.zh.text.vector
2020-10-27 21:48:46,150: INFO: collecting all words and their counts
2020-10-28 08:55:47,377: INFO: EPOCH 1 - PROGRESS: at 13.80% examples, 109225 words/s, in_qsize 12, out_qsize 3
2020-10-28 08:55:48,501: INFO: EPOCH 1 - PROGRESS: at 13.95% examples, 108468 words/s, in_qsize 11, out_qsize 0
2020-10-28 08:55:49,733: INFO: EPOCH 1 - PROGRESS: at 14.00% examples, 107195 words/s, in_qsize 11, out_qsize 5
2020-10-28 08:55:50,941: INFO: EPOCH 1 - PROGRESS: at 14.15% examples, 106445 words/s, in_qsize 10, out_qsize 2
2020-10-28 08:55:51,994: INFO: EPOCH 1 - PROGRESS: at 14.23% examples, 105562 words/s, in_qsize 12, out_qsize 1
2020-10-28 08:55:53,451: INFO: EPOCH 1 - PROGRESS: at 14.39% examples, 104583 words/s, in_qsize 2, out_qsize 0
2020-10-28 08:55:54,543: INFO: EPOCH 1 - PROGRESS: at 14.47% examples, 103658 words/s, in_qsize 10, out_qsize 1
2020-10-28 08:55:55,564: INFO: EPOCH 1 - PROGRESS: at 14.53% examples, 102919 words/s, in_qsize 15, out_qsize 1
2020-10-28 08:55:56,640: INFO: EPOCH 1 - PROGRESS: at 14.61% examples, 102359 words/s, in_qsize 8, out_qsize 0
2020-10-28 08:55:58,253: INFO: EPOCH 1 - PROGRESS: at 14.71% examples, 101062 words/s, in_qsize 8, out_qsize 6
2020-10-28 08:55:59,628: INFO: EPOCH 1 - PROGRESS: at 14.85% examples, 100416 words/s, in_qsize 3, out_qsize 0
2020-10-28 08:56:00,680: INFO: EPOCH 1 - PROGRESS: at 14.97% examples, 99727 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:01,711: INFO: EPOCH 1 - PROGRESS: at 15.07% examples, 99136 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:02,757: INFO: EPOCH 1 - PROGRESS: at 15.10% examples, 98173 words/s, in_qsize 10, out_qsize 4
2020-10-28 08:56:03,864: INFO: EPOCH 1 - PROGRESS: at 15.25% examples, 97726 words/s, in_qsize 9, out_qsize 3
2020-10-28 08:56:05,074: INFO: EPOCH 1 - PROGRESS: at 15.37% examples, 97159 words/s, in_qsize 5, out_qsize 0
2020-10-28 08:56:06,326: INFO: EPOCH 1 - PROGRESS: at 15.45% examples, 96319 words/s, in_qsize 7, out_qsize 2
2020-10-28 08:56:07,395: INFO: EPOCH 1 - PROGRESS: at 15.55% examples, 95936 words/s, in_qsize 8, out_qsize 0
2020-10-28 08:56:08,493: INFO: EPOCH 1 - PROGRESS: at 15.59% examples, 95318 words/s, in_qsize 6, out_qsize 0
2020-10-28 08:56:09,494: INFO: EPOCH 1 - PROGRESS: at 15.70% examples, 94914 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:10,754: INFO: EPOCH 1 - PROGRESS: at 15.77% examples, 94114 words/s, in_qsize 1, out_qsize 0
2020-10-28 08:56:11,806: INFO: EPOCH 1 - PROGRESS: at 15.85% examples, 93688 words/s, in_qsize 0, out_qsize 2
2020-10-28 08:56:12,923: INFO: EPOCH 1 - PROGRESS: at 15.95% examples, 93279 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:56:13,923: INFO: EPOCH 1 - PROGRESS: at 16.05% examples, 92882 words/s, in_qsize 3, out_qsize 0
2020-10-28 08:56:15,233: INFO: EPOCH 1 - PROGRESS: at 16.14% examples, 92547 words/s, in_qsize 0, out_qsize 2
2020-10-28 08:56:16,291: INFO: EPOCH 1 - PROGRESS: at 16.19% examples, 91930 words/s, in_qsize 0, out_qsize 5
2020-10-28 08:56:17,323: INFO: EPOCH 1 - PROGRESS: at 16.31% examples, 91710 words/s, in_qsize 9, out_qsize 0
2020-10-28 08:56:18,718: INFO: EPOCH 1 - PROGRESS: at 16.42% examples, 90940 words/s, in_qsize 15, out_qsize 0
2020-10-28 08:56:20,064: INFO: EPOCH 1 - PROGRESS: at 16.54% examples, 90381 words/s, in_qsize 15, out_qsize 0
2020-10-28 08:56:21,096: INFO: EPOCH 1 - PROGRESS: at 16.63% examples, 89930 words/s, in_qsize 15, out_qsize 1
2020-10-28 08:56:22,210: INFO: EPOCH 1 - PROGRESS: at 16.72% examples, 89491 words/s, in_qsize 10, out_qsize 0
2020-10-28 08:56:23,291: INFO: EPOCH 1 - PROGRESS: at 16.83% examples, 89100 words/s, in_qsize 1, out_qsize 1
2020-10-28 08:56:24,433: INFO: EPOCH 1 - PROGRESS: at 16.88% examples, 88464 words/s, in_qsize 11, out_qsize 2
2020-10-28 08:56:25,476: INFO: EPOCH 1 - PROGRESS: at 16.97% examples, 87991 words/s, in_qsize 14, out_qsize 2
2020-10-28 08:56:26,615: INFO: EPOCH 1 - PROGRESS: at 17.06% examples, 87626 words/s, in_qsize 15, out_qsize 0
2020-10-28 08:56:27,841: INFO: EPOCH 1 - PROGRESS: at 17.17% examples, 87209 words/s, in_qsize 6, out_qsize 1
2020-10-28 08:56:28,921: INFO: EPOCH 1 - PROGRESS: at 17.25% examples, 86766 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:56:30,001: INFO: EPOCH 1 - PROGRESS: at 17.38% examples, 86450 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:31,100: INFO: EPOCH 1 - PROGRESS: at 17.47% examples, 86005 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:32,113: INFO: EPOCH 1 - PROGRESS: at 17.54% examples, 85555 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:56:33,350: INFO: EPOCH 1 - PROGRESS: at 17.65% examples, 85154 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:56:34,471: INFO: EPOCH 1 - PROGRESS: at 17.75% examples, 84752 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:56:35,719: INFO: EPOCH 1 - PROGRESS: at 17.85% examples, 84332 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:36,736: INFO: EPOCH 1 - PROGRESS: at 17.94% examples, 84022 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:37,865: INFO: EPOCH 1 - PROGRESS: at 18.02% examples, 83632 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:56:38,963: INFO: EPOCH 1 - PROGRESS: at 18.11% examples, 83425 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:40,107: INFO: EPOCH 1 - PROGRESS: at 18.26% examples, 83132 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:41,398: INFO: EPOCH 1 - PROGRESS: at 18.40% examples, 82736 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:56:42,571: INFO: EPOCH 1 - PROGRESS: at 18.52% examples, 82440 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:43,613: INFO: EPOCH 1 - PROGRESS: at 18.60% examples, 82117 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:44,624: INFO: EPOCH 1 - PROGRESS: at 18.68% examples, 81784 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:45,777: INFO: EPOCH 1 - PROGRESS: at 18.74% examples, 81362 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:46,829: INFO: EPOCH 1 - PROGRESS: at 18.82% examples, 81018 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:48,004: INFO: EPOCH 1 - PROGRESS: at 18.88% examples, 80557 words/s, in_qsize 0, out_qsize 2
2020-10-28 08:56:49,755: INFO: EPOCH 1 - PROGRESS: at 18.97% examples, 79834 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:50,914: INFO: EPOCH 1 - PROGRESS: at 19.03% examples, 79399 words/s, in_qsize 0, out_qsize 0
